attribution_id,order_id,campaign_id,touchpoint_channel,touchpoint_type,attributed_revenue,attribution_weight,confidence_score
ATTR-00933,ORD-00933,CMP-ORGANIC,Email Newsletter,Direct,49.8,0.8,0.85
ATTR-00934,ORD-00934,CMP-2025-02,Instagram Reels,Last Click,710.64,1.0,0.95
ATTR-00935,ORD-00935,CMP-2025-01,LinkedIn,Last Click,686.66,1.0,0.95
ATTR-00936,ORD-00936,CMP-ORGANIC,Social Organic,Direct,321.84,0.8,0.85
ATTR-00937,ORD-00937,CMP-ORGANIC,Social Organic,Direct,160.92,0.8,0.85
ATTR-00938,ORD-00938,CMP-2025-01,LinkedIn,Last Click,84.52,1.0,0.95
ATTR-00939,ORD-00939,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-00940,ORD-00940,CMP-2025-03,Instagram,Last Click,59.63,1.0,0.95
ATTR-00941,ORD-00941,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-00942,ORD-00942,CMP-ORGANIC,Social Organic,Direct,64.92,0.8,0.85
ATTR-00943,ORD-00943,CMP-2025-01,LinkedIn,Last Click,88.9,1.0,0.95
ATTR-00944,ORD-00944,CMP-2025-02,TikTok,Last Click,64.92,1.0,0.95
ATTR-00945,ORD-00945,CMP-ORGANIC,Social Organic,Direct,331.56,0.8,0.85
ATTR-00946,ORD-00946,CMP-2025-03,Pinterest,Last Click,517.54,1.0,0.95
ATTR-00947,ORD-00947,CMP-2025-01,Meta Ads,Last Click,559.87,1.0,0.95
ATTR-00948,ORD-00948,CMP-2025-01,Meta Ads,Last Click,111.46,1.0,0.95
ATTR-00949,ORD-00949,CMP-2025-04,Meta Ads,Last Click,127.87,1.0,0.95
ATTR-00950,ORD-00950,CMP-2025-05,Meta Retargeting,Last Click,125.39,1.0,0.95
ATTR-00951,ORD-00951,CMP-ORGANIC,Direct Traffic,Direct,49.8,0.8,0.85
ATTR-00952,ORD-00952,CMP-2025-02,TikTok,Last Click,117.84,1.0,0.95
ATTR-00953,ORD-00953,CMP-2025-04,Meta Ads,Last Click,44.13,1.0,0.95
ATTR-00954,ORD-00954,CMP-2025-02,TikTok,Last Click,86.52,1.0,0.95
ATTR-00955,ORD-00955,CMP-2025-03,Pinterest,Last Click,646.92,1.0,0.95
ATTR-00956,ORD-00956,CMP-2025-03,Instagram,Last Click,111.46,1.0,0.95
ATTR-00957,ORD-00957,CMP-ORGANIC,Email Newsletter,Direct,43.32,0.8,0.85
ATTR-00958,ORD-00958,CMP-2025-04,Meta Ads,Last Click,75.34,1.0,0.95
ATTR-00959,ORD-00959,CMP-2025-02,Influencer,Last Click,753.84,1.0,0.95
ATTR-00960,ORD-00960,CMP-2025-03,Pinterest,Last Click,139.32,1.0,0.95
ATTR-00961,ORD-00961,CMP-2025-05,SMS,Last Click,98.51,1.0,0.95
ATTR-00962,ORD-00962,CMP-2025-05,Google Remarketing,Last Click,128.74,1.0,0.95
ATTR-00963,ORD-00963,CMP-2025-02,TikTok,Last Click,375.19,1.0,0.95
ATTR-00964,ORD-00964,CMP-2025-01,LinkedIn,Last Click,192.24,1.0,0.95
ATTR-00965,ORD-00965,CMP-2025-05,Google Remarketing,Last Click,646.92,1.0,0.95
ATTR-00966,ORD-00966,CMP-2025-02,Influencer,Last Click,222.48,1.0,0.95
ATTR-00967,ORD-00967,CMP-2025-03,Instagram,Last Click,153.58,1.0,0.95
ATTR-00968,ORD-00968,CMP-2025-05,SMS,Last Click,139.32,1.0,0.95
ATTR-00969,ORD-00969,CMP-ORGANIC,Organic Search,Direct,376.92,0.8,0.85
ATTR-00970,ORD-00970,CMP-2025-03,Instagram,Last Click,882.36,1.0,0.95
ATTR-00971,ORD-00971,CMP-2025-03,Email Marketing,Last Click,236.84,1.0,0.95
ATTR-00972,ORD-00972,CMP-2025-03,Email Marketing,Last Click,582.23,1.0,0.95
ATTR-00973,ORD-00973,CMP-ORGANIC,Direct Traffic,Direct,376.92,0.8,0.85
ATTR-00974,ORD-00974,CMP-ORGANIC,Email Newsletter,Direct,149.04,0.8,0.85
ATTR-00975,ORD-00975,CMP-ORGANIC,Organic Search,Direct,376.92,0.8,0.85
ATTR-00976,ORD-00976,CMP-ORGANIC,Social Organic,Direct,108.12,0.8,0.85
ATTR-00977,ORD-00977,CMP-ORGANIC,Email Newsletter,Direct,160.92,0.8,0.85
ATTR-00978,ORD-00978,CMP-ORGANIC,Social Organic,Direct,278.64,0.8,0.85
ATTR-00979,ORD-00979,CMP-ORGANIC,Organic Search,Direct,655.56,0.8,0.85
ATTR-00980,ORD-00980,CMP-2025-03,Instagram,Last Click,88.9,1.0,0.95
ATTR-00981,ORD-00981,CMP-2025-02,TikTok,Last Click,44.13,1.0,0.95
ATTR-00982,ORD-00982,CMP-2025-03,Email Marketing,Last Click,56.98,1.0,0.95
ATTR-00983,ORD-00983,CMP-ORGANIC,Email Newsletter,Direct,112.32,0.8,0.85
ATTR-00984,ORD-00984,CMP-2025-02,Instagram Reels,Last Click,1023.84,1.0,0.95
ATTR-00985,ORD-00985,CMP-2025-02,TikTok,Last Click,111.46,1.0,0.95
ATTR-00986,ORD-00986,CMP-2025-03,Pinterest,Last Click,69.35,1.0,0.95
ATTR-00987,ORD-00987,CMP-2025-01,Google Search,Last Click,136.51,1.0,0.95
ATTR-00988,ORD-00988,CMP-ORGANIC,Email Newsletter,Direct,201.96,0.8,0.85
ATTR-00989,ORD-00989,CMP-ORGANIC,Email Newsletter,Direct,732.24,0.8,0.85
ATTR-00990,ORD-00990,CMP-2025-01,LinkedIn,Last Click,134.14,1.0,0.95
ATTR-00991,ORD-00991,CMP-2025-03,Instagram,Last Click,222.91,1.0,0.95
ATTR-00992,ORD-00992,CMP-2025-01,Google Search,Last Click,75.34,1.0,0.95
ATTR-00993,ORD-00993,CMP-2025-05,Google Remarketing,Last Click,127.44,1.0,0.95
ATTR-00994,ORD-00994,CMP-2025-05,Meta Retargeting,Last Click,160.92,1.0,0.95
ATTR-00995,ORD-00995,CMP-2025-02,Influencer,Last Click,83.6,1.0,0.95
ATTR-00996,ORD-00996,CMP-2025-04,Meta Ads,Last Click,678.46,1.0,0.95
ATTR-00997,ORD-00997,CMP-2025-03,Pinterest,Last Click,430.27,1.0,0.95
ATTR-00998,ORD-00998,CMP-2025-05,Meta Retargeting,Last Click,301.54,1.0,0.95
ATTR-00999,ORD-00999,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-01000,ORD-01000,CMP-2025-03,Instagram,Last Click,420.77,1.0,0.95
ATTR-01001,ORD-01001,CMP-2025-01,Meta Ads,Last Click,654.53,1.0,0.95
ATTR-01002,ORD-01002,CMP-ORGANIC,Social Organic,Direct,376.92,0.8,0.85
ATTR-01003,ORD-01003,CMP-2025-03,Pinterest,Last Click,101.95,1.0,0.95
ATTR-01004,ORD-01004,CMP-ORGANIC,Email Newsletter,Direct,108.12,0.8,0.85
ATTR-01005,ORD-01005,CMP-2025-01,LinkedIn,Last Click,88.79,1.0,0.95
ATTR-01006,ORD-01006,CMP-ORGANIC,Email Newsletter,Direct,75.72,0.8,0.85
ATTR-01007,ORD-01007,CMP-2025-03,Email Marketing,Last Click,373.63,1.0,0.95
ATTR-01008,ORD-01008,CMP-2025-05,Google Remarketing,Last Click,40.19,1.0,0.95
ATTR-01009,ORD-01009,CMP-2025-03,Instagram,Last Click,160.92,1.0,0.95
ATTR-01010,ORD-01010,CMP-2025-04,Google Shopping,Last Click,62.98,1.0,0.95
ATTR-01011,ORD-01011,CMP-2025-04,Google Shopping,Last Click,88.79,1.0,0.95
ATTR-01012,ORD-01012,CMP-ORGANIC,Direct Traffic,Direct,376.92,0.8,0.85
ATTR-01013,ORD-01013,CMP-ORGANIC,Organic Search,Direct,108.12,0.8,0.85
ATTR-01014,ORD-01014,CMP-ORGANIC,Direct Traffic,Direct,806.76,0.8,0.85
ATTR-01015,ORD-01015,CMP-2025-05,Meta Retargeting,Last Click,646.92,1.0,0.95
ATTR-01016,ORD-01016,CMP-2025-01,Meta Ads,Last Click,376.92,1.0,0.95
ATTR-01017,ORD-01017,CMP-2025-03,Email Marketing,Last Click,281.83,1.0,0.95
ATTR-01018,ORD-01018,CMP-2025-01,Google Search,Last Click,640.76,1.0,0.95
ATTR-01019,ORD-01019,CMP-2025-02,Influencer,Last Click,392.9,1.0,0.95
ATTR-01020,ORD-01020,CMP-2025-01,Google Search,Last Click,320.38,1.0,0.95
ATTR-01021,ORD-01021,CMP-2025-01,Google Search,Last Click,42.24,1.0,0.95
ATTR-01022,ORD-01022,CMP-2025-04,Google Shopping,Last Click,56.98,1.0,0.95
ATTR-01023,ORD-01023,CMP-2025-04,Meta Ads,Last Click,62.98,1.0,0.95
ATTR-01024,ORD-01024,CMP-2025-05,Google Remarketing,Last Click,71.62,1.0,0.95
ATTR-01025,ORD-01025,CMP-ORGANIC,Organic Search,Direct,149.04,0.8,0.85
ATTR-01026,ORD-01026,CMP-2025-02,TikTok,Last Click,93.31,1.0,0.95
ATTR-01027,ORD-01027,CMP-2025-02,Instagram Reels,Last Click,373.63,1.0,0.95
ATTR-01028,ORD-01028,CMP-2025-04,Meta Ads,Last Click,125.39,1.0,0.95
ATTR-01029,ORD-01029,CMP-ORGANIC,Social Organic,Direct,139.32,0.8,0.85
ATTR-01030,ORD-01030,CMP-2025-02,Influencer,Last Click,43.32,1.0,0.95
ATTR-01031,ORD-01031,CMP-ORGANIC,Social Organic,Direct,320.76,0.8,0.85
ATTR-01032,ORD-01032,CMP-2025-03,Pinterest,Last Click,263.47,1.0,0.95
ATTR-01033,ORD-01033,CMP-2025-03,Instagram,Last Click,110.59,1.0,0.95
ATTR-01034,ORD-01034,CMP-2025-04,Google Shopping,Last Click,160.92,1.0,0.95
ATTR-01035,ORD-01035,CMP-2025-05,Meta Retargeting,Last Click,125.39,1.0,0.95
ATTR-01036,ORD-01036,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-01037,ORD-01037,CMP-ORGANIC,Email Newsletter,Direct,753.84,0.8,0.85
ATTR-01038,ORD-01038,CMP-2025-01,LinkedIn,Last Click,71.62,1.0,0.95
ATTR-01039,ORD-01039,CMP-2025-01,Meta Ads,Last Click,1241.24,1.0,0.95
ATTR-01040,ORD-01040,CMP-2025-02,Influencer,Last Click,71.62,1.0,0.95
ATTR-01041,ORD-01041,CMP-2025-01,LinkedIn,Last Click,376.92,1.0,0.95
ATTR-01042,ORD-01042,CMP-ORGANIC,Direct Traffic,Direct,123.12,0.8,0.85
ATTR-01043,ORD-01043,CMP-2025-02,Instagram Reels,Last Click,79.07,1.0,0.95
ATTR-01044,ORD-01044,CMP-ORGANIC,Social Organic,Direct,374.76,0.8,0.85
ATTR-01045,ORD-01045,CMP-ORGANIC,Email Newsletter,Direct,234.36,0.8,0.85
ATTR-01046,ORD-01046,CMP-2025-05,SMS,Last Click,257.47,1.0,0.95
ATTR-01047,ORD-01047,CMP-2025-01,LinkedIn,Last Click,84.52,1.0,0.95
ATTR-01048,ORD-01048,CMP-ORGANIC,Email Newsletter,Direct,203.04,0.8,0.85
ATTR-01049,ORD-01049,CMP-ORGANIC,Social Organic,Direct,108.12,0.8,0.85
ATTR-01050,ORD-01050,CMP-2025-05,Google Remarketing,Last Click,43.32,1.0,0.95
ATTR-01051,ORD-01051,CMP-ORGANIC,Email Newsletter,Direct,646.92,0.8,0.85
ATTR-01052,ORD-01052,CMP-2025-02,TikTok,Last Click,84.52,1.0,0.95
ATTR-01053,ORD-01053,CMP-2025-03,Pinterest,Last Click,273.56,1.0,0.95
ATTR-01054,ORD-01054,CMP-2025-02,TikTok,Last Click,145.04,1.0,0.95
ATTR-01055,ORD-01055,CMP-ORGANIC,Direct Traffic,Direct,806.76,0.8,0.85
ATTR-01056,ORD-01056,CMP-ORGANIC,Direct Traffic,Direct,245.16,0.8,0.85
ATTR-01057,ORD-01057,CMP-2025-02,TikTok,Last Click,88.79,1.0,0.95
ATTR-01058,ORD-01058,CMP-2025-03,Instagram,Last Click,80.26,1.0,0.95
ATTR-01059,ORD-01059,CMP-ORGANIC,Direct Traffic,Direct,1010.88,0.8,0.85
ATTR-01060,ORD-01060,CMP-2025-03,Instagram,Last Click,347.0,1.0,0.95
ATTR-01061,ORD-01061,CMP-2025-01,Google Search,Last Click,54.34,1.0,0.95
ATTR-01062,ORD-01062,CMP-2025-04,Google Shopping,Last Click,128.74,1.0,0.95
ATTR-01063,ORD-01063,CMP-2025-02,Influencer,Last Click,69.35,1.0,0.95
ATTR-01064,ORD-01064,CMP-2025-05,SMS,Last Click,272.65,1.0,0.95
ATTR-01065,ORD-01065,CMP-ORGANIC,Social Organic,Direct,160.92,0.8,0.85
ATTR-01066,ORD-01066,CMP-2025-01,Google Search,Last Click,88.79,1.0,0.95
ATTR-01067,ORD-01067,CMP-2025-02,Influencer,Last Click,160.92,1.0,0.95
ATTR-01068,ORD-01068,CMP-2025-03,Pinterest,Last Click,566.78,1.0,0.95
ATTR-01069,ORD-01069,CMP-2025-04,YouTube Video Ads,Last Click,173.02,1.0,0.95
ATTR-01070,ORD-01070,CMP-2025-01,LinkedIn,Last Click,66.16,1.0,0.95
ATTR-01071,ORD-01071,CMP-2025-05,SMS,Last Click,104.98,1.0,0.95
ATTR-01072,ORD-01072,CMP-2025-04,Meta Ads,Last Click,37.06,1.0,0.95
ATTR-01073,ORD-01073,CMP-2025-02,TikTok,Last Click,97.32,1.0,0.95
ATTR-01074,ORD-01074,CMP-2025-05,Meta Retargeting,Last Click,320.38,1.0,0.95
ATTR-01075,ORD-01075,CMP-2025-03,Pinterest,Last Click,88.79,1.0,0.95
ATTR-01076,ORD-01076,CMP-2025-02,Instagram Reels,Last Click,97.32,1.0,0.95
ATTR-01077,ORD-01077,CMP-2025-04,YouTube Video Ads,Last Click,118.42,1.0,0.95
ATTR-01078,ORD-01078,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-01079,ORD-01079,CMP-2025-02,TikTok,Last Click,416.02,1.0,0.95
ATTR-01080,ORD-01080,CMP-2025-02,Instagram Reels,Last Click,97.32,1.0,0.95
ATTR-01081,ORD-01081,CMP-2025-01,Google Search,Last Click,549.88,1.0,0.95
ATTR-01082,ORD-01082,CMP-2025-04,Google Shopping,Last Click,93.7,1.0,0.95
ATTR-01083,ORD-01083,CMP-2025-03,Instagram,Last Click,111.46,1.0,0.95
ATTR-01084,ORD-01084,CMP-ORGANIC,Direct Traffic,Direct,751.68,0.8,0.85
ATTR-01085,ORD-01085,CMP-ORGANIC,Direct Traffic,Direct,224.64,0.8,0.85
ATTR-01086,ORD-01086,CMP-ORGANIC,Direct Traffic,Direct,87.6,0.8,0.85
ATTR-01087,ORD-01087,CMP-2025-04,YouTube Video Ads,Last Click,79.07,1.0,0.95
ATTR-01088,ORD-01088,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-01089,ORD-01089,CMP-2025-01,LinkedIn,Last Click,144.83,1.0,0.95
ATTR-01090,ORD-01090,CMP-ORGANIC,Direct Traffic,Direct,86.52,0.8,0.85
ATTR-01091,ORD-01091,CMP-2025-03,Email Marketing,Last Click,170.64,1.0,0.95
ATTR-01092,ORD-01092,CMP-2025-03,Pinterest,Last Click,160.92,1.0,0.95
ATTR-01093,ORD-01093,CMP-2025-02,Instagram Reels,Last Click,828.36,1.0,0.95
ATTR-01094,ORD-01094,CMP-2025-03,Email Marketing,Last Click,677.16,1.0,0.95
ATTR-01095,ORD-01095,CMP-2025-02,TikTok,Last Click,71.62,1.0,0.95
ATTR-01096,ORD-01096,CMP-2025-04,YouTube Video Ads,Last Click,517.54,1.0,0.95
ATTR-01097,ORD-01097,CMP-2025-04,Google Shopping,Last Click,171.07,1.0,0.95
ATTR-01098,ORD-01098,CMP-2025-01,Google Search,Last Click,408.24,1.0,0.95
ATTR-01099,ORD-01099,CMP-2025-04,YouTube Video Ads,Last Click,43.32,1.0,0.95
ATTR-01100,ORD-01100,CMP-2025-05,Google Remarketing,Last Click,139.32,1.0,0.95
ATTR-01101,ORD-01101,CMP-ORGANIC,Email Newsletter,Direct,108.12,0.8,0.85
ATTR-01102,ORD-01102,CMP-2025-04,Meta Ads,Last Click,396.58,1.0,0.95
ATTR-01103,ORD-01103,CMP-2025-04,Google Shopping,Last Click,585.79,1.0,0.95
ATTR-01104,ORD-01104,CMP-2025-03,Instagram,Last Click,98.51,1.0,0.95
ATTR-01105,ORD-01105,CMP-2025-02,Influencer,Last Click,172.58,1.0,0.95
ATTR-01106,ORD-01106,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-01107,ORD-01107,CMP-2025-01,Google Search,Last Click,710.64,1.0,0.95
ATTR-01108,ORD-01108,CMP-2025-02,Influencer,Last Click,639.58,1.0,0.95
ATTR-01109,ORD-01109,CMP-ORGANIC,Direct Traffic,Direct,43.32,0.8,0.85
ATTR-01110,ORD-01110,CMP-ORGANIC,Direct Traffic,Direct,646.92,0.8,0.85
ATTR-01111,ORD-01111,CMP-2025-02,Instagram Reels,Last Click,98.51,1.0,0.95
ATTR-01112,ORD-01112,CMP-2025-02,Influencer,Last Click,887.33,1.0,0.95
ATTR-01113,ORD-01113,CMP-2025-04,Meta Ads,Last Click,43.32,1.0,0.95
ATTR-01114,ORD-01114,CMP-2025-05,Google Remarketing,Last Click,223.56,1.0,0.95
ATTR-01115,ORD-01115,CMP-ORGANIC,Email Newsletter,Direct,369.36,0.8,0.85
ATTR-01116,ORD-01116,CMP-2025-05,Google Remarketing,Last Click,153.58,1.0,0.95
ATTR-01117,ORD-01117,CMP-2025-01,Meta Ads,Last Click,136.51,1.0,0.95
ATTR-01118,ORD-01118,CMP-2025-01,LinkedIn,Last Click,646.92,1.0,0.95
ATTR-01119,ORD-01119,CMP-2025-02,Influencer,Last Click,266.76,1.0,0.95
ATTR-01120,ORD-01120,CMP-2025-05,SMS,Last Click,262.44,1.0,0.95
ATTR-01121,ORD-01121,CMP-ORGANIC,Email Newsletter,Direct,224.64,0.8,0.85
ATTR-01122,ORD-01122,CMP-2025-02,Influencer,Last Click,257.47,1.0,0.95
ATTR-01123,ORD-01123,CMP-2025-03,Instagram,Last Click,88.79,1.0,0.95
ATTR-01124,ORD-01124,CMP-2025-05,Meta Retargeting,Last Click,59.63,1.0,0.95
ATTR-01125,ORD-01125,CMP-2025-03,Pinterest,Last Click,678.46,1.0,0.95
ATTR-01126,ORD-01126,CMP-2025-02,Influencer,Last Click,281.66,1.0,0.95
ATTR-01127,ORD-01127,CMP-2025-03,Email Marketing,Last Click,101.95,1.0,0.95
ATTR-01128,ORD-01128,CMP-2025-01,Google Search,Last Click,89.86,1.0,0.95
ATTR-01129,ORD-01129,CMP-ORGANIC,Direct Traffic,Direct,234.36,0.8,0.85
ATTR-01130,ORD-01130,CMP-2025-04,Meta Ads,Last Click,517.54,1.0,0.95
ATTR-01131,ORD-01131,CMP-2025-05,Google Remarketing,Last Click,88.79,1.0,0.95
ATTR-01132,ORD-01132,CMP-ORGANIC,Email Newsletter,Direct,139.32,0.8,0.85
ATTR-01133,ORD-01133,CMP-2025-04,Google Shopping,Last Click,297.43,1.0,0.95
ATTR-01134,ORD-01134,CMP-2025-03,Email Marketing,Last Click,136.51,1.0,0.95
ATTR-01135,ORD-01135,CMP-2025-04,Meta Ads,Last Click,38.62,1.0,0.95
ATTR-01136,ORD-01136,CMP-2025-02,Influencer,Last Click,88.79,1.0,0.95
ATTR-01137,ORD-01137,CMP-2025-01,Google Search,Last Click,255.96,1.0,0.95
ATTR-01138,ORD-01138,CMP-ORGANIC,Organic Search,Direct,462.24,0.8,0.85
ATTR-01139,ORD-01139,CMP-2025-05,Meta Retargeting,Last Click,217.57,1.0,0.95
ATTR-01140,ORD-01140,CMP-2025-02,TikTok,Last Click,64.92,1.0,0.95
ATTR-01141,ORD-01141,CMP-2025-03,Pinterest,Last Click,401.76,1.0,0.95
ATTR-01142,ORD-01142,CMP-ORGANIC,Organic Search,Direct,97.32,0.8,0.85
ATTR-01143,ORD-01143,CMP-ORGANIC,Social Organic,Direct,646.92,0.8,0.85
ATTR-01144,ORD-01144,CMP-2025-05,Google Remarketing,Last Click,232.25,1.0,0.95
ATTR-01145,ORD-01145,CMP-2025-02,TikTok,Last Click,139.32,1.0,0.95
ATTR-01146,ORD-01146,CMP-2025-04,YouTube Video Ads,Last Click,108.32,1.0,0.95
ATTR-01147,ORD-01147,CMP-2025-01,LinkedIn,Last Click,549.88,1.0,0.95
ATTR-01148,ORD-01148,CMP-2025-01,Google Search,Last Click,66.16,1.0,0.95
ATTR-01149,ORD-01149,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-01150,ORD-01150,CMP-2025-05,Meta Retargeting,Last Click,739.58,1.0,0.95
ATTR-01151,ORD-01151,CMP-2025-05,Google Remarketing,Last Click,229.39,1.0,0.95
ATTR-01152,ORD-01152,CMP-2025-01,Google Search,Last Click,84.52,1.0,0.95
ATTR-01153,ORD-01153,CMP-2025-03,Instagram,Last Click,713.29,1.0,0.95
ATTR-01154,ORD-01154,CMP-2025-02,TikTok,Last Click,75.72,1.0,0.95
ATTR-01155,ORD-01155,CMP-2025-05,Meta Retargeting,Last Click,75.34,1.0,0.95
ATTR-01156,ORD-01156,CMP-ORGANIC,Direct Traffic,Direct,684.72,0.8,0.85
ATTR-01157,ORD-01157,CMP-ORGANIC,Social Organic,Direct,362.88,0.8,0.85
ATTR-01158,ORD-01158,CMP-2025-05,Meta Retargeting,Last Click,136.78,1.0,0.95
ATTR-01159,ORD-01159,CMP-ORGANIC,Email Newsletter,Direct,149.04,0.8,0.85
ATTR-01160,ORD-01160,CMP-2025-01,Google Search,Last Click,646.92,1.0,0.95
ATTR-01161,ORD-01161,CMP-2025-05,Meta Retargeting,Last Click,49.8,1.0,0.95
ATTR-01162,ORD-01162,CMP-ORGANIC,Social Organic,Direct,108.12,0.8,0.85
ATTR-01163,ORD-01163,CMP-ORGANIC,Organic Search,Direct,86.52,0.8,0.85
ATTR-01164,ORD-01164,CMP-2025-02,TikTok,Last Click,369.79,1.0,0.95
ATTR-01165,ORD-01165,CMP-2025-03,Email Marketing,Last Click,75.34,1.0,0.95
ATTR-01166,ORD-01166,CMP-2025-01,LinkedIn,Last Click,456.25,1.0,0.95
ATTR-01167,ORD-01167,CMP-2025-04,Google Shopping,Last Click,353.16,1.0,0.95
ATTR-01168,ORD-01168,CMP-2025-01,Google Search,Last Click,40.19,1.0,0.95
ATTR-01169,ORD-01169,CMP-2025-05,Meta Retargeting,Last Click,646.92,1.0,0.95
ATTR-01170,ORD-01170,CMP-2025-04,Google Shopping,Last Click,160.92,1.0,0.95
ATTR-01171,ORD-01171,CMP-2025-01,Meta Ads,Last Click,108.12,1.0,0.95
ATTR-01172,ORD-01172,CMP-2025-02,TikTok,Last Click,79.07,1.0,0.95
ATTR-01173,ORD-01173,CMP-ORGANIC,Social Organic,Direct,49.8,0.8,0.85
ATTR-01174,ORD-01174,CMP-2025-05,Meta Retargeting,Last Click,62.98,1.0,0.95
ATTR-01175,ORD-01175,CMP-2025-03,Pinterest,Last Click,75.34,1.0,0.95
ATTR-01176,ORD-01176,CMP-ORGANIC,Organic Search,Direct,646.92,0.8,0.85
ATTR-01177,ORD-01177,CMP-ORGANIC,Social Organic,Direct,149.04,0.8,0.85
ATTR-01178,ORD-01178,CMP-ORGANIC,Direct Traffic,Direct,123.12,0.8,0.85
ATTR-01179,ORD-01179,CMP-2025-04,Meta Ads,Last Click,455.33,1.0,0.95
ATTR-01180,ORD-01180,CMP-2025-02,Instagram Reels,Last Click,108.12,1.0,0.95
ATTR-01181,ORD-01181,CMP-2025-01,Meta Ads,Last Click,440.64,1.0,0.95
ATTR-01182,ORD-01182,CMP-2025-01,Meta Ads,Last Click,66.16,1.0,0.95
ATTR-01183,ORD-01183,CMP-2025-03,Instagram,Last Click,80.26,1.0,0.95
ATTR-01184,ORD-01184,CMP-ORGANIC,Organic Search,Direct,149.04,0.8,0.85
ATTR-01185,ORD-01185,CMP-2025-01,LinkedIn,Last Click,236.84,1.0,0.95
ATTR-01186,ORD-01186,CMP-2025-04,Meta Ads,Last Click,153.79,1.0,0.95
ATTR-01187,ORD-01187,CMP-2025-05,SMS,Last Click,69.35,1.0,0.95
ATTR-01188,ORD-01188,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-01189,ORD-01189,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-01190,ORD-01190,CMP-2025-02,Influencer,Last Click,69.35,1.0,0.95
ATTR-01191,ORD-01191,CMP-2025-04,Meta Ads,Last Click,65.24,1.0,0.95
ATTR-01192,ORD-01192,CMP-ORGANIC,Email Newsletter,Direct,198.72,0.8,0.85
ATTR-01193,ORD-01193,CMP-2025-02,Influencer,Last Click,807.84,1.0,0.95
ATTR-01194,ORD-01194,CMP-2025-01,LinkedIn,Last Click,136.78,1.0,0.95
ATTR-01195,ORD-01195,CMP-2025-03,Instagram,Last Click,43.32,1.0,0.95
ATTR-01196,ORD-01196,CMP-2025-03,Email Marketing,Last Click,373.63,1.0,0.95
ATTR-01197,ORD-01197,CMP-2025-05,SMS,Last Click,955.48,1.0,0.95
ATTR-01198,ORD-01198,CMP-2025-02,Influencer,Last Click,202.18,1.0,0.95
ATTR-01199,ORD-01199,CMP-2025-05,Google Remarketing,Last Click,694.01,1.0,0.95
ATTR-01200,ORD-01200,CMP-2025-01,Google Search,Last Click,40.19,1.0,0.95
ATTR-01201,ORD-01201,CMP-2025-01,LinkedIn,Last Click,517.54,1.0,0.95
ATTR-01202,ORD-01202,CMP-2025-04,Google Shopping,Last Click,125.39,1.0,0.95
ATTR-01203,ORD-01203,CMP-2025-01,Meta Ads,Last Click,517.54,1.0,0.95
ATTR-01204,ORD-01204,CMP-ORGANIC,Email Newsletter,Direct,213.84,0.8,0.85
ATTR-01205,ORD-01205,CMP-2025-05,SMS,Last Click,62.11,1.0,0.95
ATTR-01206,ORD-01206,CMP-ORGANIC,Organic Search,Direct,64.92,0.8,0.85
ATTR-01207,ORD-01207,CMP-2025-05,Google Remarketing,Last Click,79.07,1.0,0.95
ATTR-01208,ORD-01208,CMP-ORGANIC,Direct Traffic,Direct,245.16,0.8,0.85
ATTR-01209,ORD-01209,CMP-2025-05,SMS,Last Click,392.9,1.0,0.95
ATTR-01210,ORD-01210,CMP-2025-01,LinkedIn,Last Click,59.63,1.0,0.95
ATTR-01211,ORD-01211,CMP-ORGANIC,Social Organic,Direct,273.24,0.8,0.85
ATTR-01212,ORD-01212,CMP-2025-05,Meta Retargeting,Last Click,272.65,1.0,0.95
ATTR-01213,ORD-01213,CMP-ORGANIC,Email Newsletter,Direct,139.32,0.8,0.85
ATTR-01214,ORD-01214,CMP-2025-03,Email Marketing,Last Click,84.52,1.0,0.95
ATTR-01215,ORD-01215,CMP-2025-03,Pinterest,Last Click,71.62,1.0,0.95
ATTR-01216,ORD-01216,CMP-ORGANIC,Organic Search,Direct,224.64,0.8,0.85
ATTR-01217,ORD-01217,CMP-ORGANIC,Direct Traffic,Direct,139.32,0.8,0.85
ATTR-01218,ORD-01218,CMP-2025-03,Email Marketing,Last Click,67.3,1.0,0.95
ATTR-01219,ORD-01219,CMP-ORGANIC,Social Organic,Direct,547.56,0.8,0.85
ATTR-01220,ORD-01220,CMP-2025-01,Google Search,Last Click,80.26,1.0,0.95
ATTR-01221,ORD-01221,CMP-ORGANIC,Organic Search,Direct,139.32,0.8,0.85
ATTR-01222,ORD-01222,CMP-2025-02,Instagram Reels,Last Click,361.15,1.0,0.95
